CPF_FUNCIONARIO,ID_EVENTO
32956193522,1319
59483627799,1623
56442658388,1623
94481365955,1623
50007712577,2087
22411765911,2087
79149960922,1669
62005677788,1669
12022886500,1669
68196123466,2189
26434906144,258
52896301200,258
15464810877,545
89735809655,45
65681087900,2110
37364923599,2110
26317402899,1275
28342656588,1275
35278504499,1275
56735083288,8
18896151022,8
76389785522,8
89046488233,1525
75080161144,1238
53080567222,1093
80273652877,1093
33509276966,1093
14851071800,2186
45307308400,912
59295165966,912
67216911833,912
69616679611,2026
71047013111,2026
61127982633,1249
80218694022,810
80335548944,810
83049119577,810
89923435822,873
93503922911,873
18693652400,873
76571013777,736
24872543433,736
72035803266,736
39973511800,1156
47110185300,1156
78510520844,2004
76861067722,2004
62737281866,2004
72206176666,26
98703721399,26
53383139444,26
82113129999,893
48282679488,893
75762938299,1298
32550705977,1298
47477888400,1298
36942643533,1074
31931867322,1074
76394826400,1482
56369211955,1482
48723205300,1482
68808867366,749
47845571133,1199
59593857322,506
95287479900,1790
33320834066,1790
68015161833,1790
49783763600,1049
86464031733,1773
24283244700,2036
62575606244,1764
34905446766,253
23706947000,253
12514839255,253
41836858422,860
10418996299,860
60151214322,860
30114510444,376
62425949355,376
44345560888,555
71127537755,555
82090364911,555
69098442977,505
17373245399,505
63127426955,505
59737816400,1418
48247849999,1390
71536406577,1996
76718826077,1540
76753650033,1540
71594534333,1371
94483609088,1371
13259859611,251
93682839744,251
70775131900,251
45345351711,1561
87673350044,878
84781752611,697
53822111755,1404
32978954388,859
66285316277,59
77536599955,365
39033917866,365
11583585988,365
34855840100,1643
24366639800,1643
59897058755,1643
34518300511,1638
46920555533,1638
11473614799,469
28811258244,469
78343181600,469
46547996722,957
75133211911,957
51161752199,957
68352892522,1029
68577268411,1029
19708678922,64
21166016811,64
91085004522,64
60839526033,752
38580277311,752
31254237833,752
16821597444,1429
24315996711,1429
16713538466,1429
10429907788,203
60418756355,203
29035138488,203
72590473566,1465
97632358200,1464
53694096844,1464
64211450788,1464
30292039722,1597
27333282477,1654
50729959766,1654
15239976300,1654
88714523133,760
95746921088,760
38695956633,760
20114271344,2019
77386378977,2019
25957683799,2019
54273699700,426
45646819822,426
82238161300,426
95160223833,1631
67264384944,332
27183392411,332
23949185866,332
27227809177,1952
97390860800,1952
87168992455,1952
12229748866,1935
36723353711,1935
11270065255,1935
89046488233,415
45325596422,415
58941948577,415
15079329011,206
69601317744,206
95019431199,297
78425977233,297
22790603022,1876
32685092744,2131
91032036466,2131
81259969233,2065
96384432199,2065
92635131711,587
50705447488,587
42398310400,781
95746921088,766
83295517766,1344
24461012677,1344
55721272999,1344
36942643533,354
86479387988,354
59172057955,354
24271066588,1985
47840896833,1218
39985656800,419
35173604144,419
88627177922,399
87471530911,399
25818430200,1388
30952562211,1981
71960291000,1981
30465047722,1620
64190704655,1251
35354099699,1658
79236895044,1658
27333282477,1658
68690530900,249
39792739544,249
80628320822,249
50560895911,1100
77434020966,1434
64401932877,1434
32425591422,1434
44963477411,525
70512176400,525
52233539355,525
28658294133,1751
46547996722,1751
23949185866,1751
60757575899,1678
97425199600,210
64841544300,210
95535353488,1213
65347663022,1213
13154036255,1696
15395259611,1696
57492556622,2175
65631759611,2175
75956657444,2175
67142029466,1618
78343181600,1618
64211450788,1618
23872149511,1041
48487549922,1041
85421738055,1041
39392411488,1268
82370948244,1268
17708613866,165
91256331477,165
72400071899,2080
52860579699,335
30458304711,335
25630882088,335
96112824511,2128
78336842011,1974
72541953655,909
60757575899,909
37853330488,475
32149779700,833
74303098288,833
94836287177,224
46958570222,224
95882510955,1877
91806816544,1159
68241142511,1159
39029136300,556
76389785522,556
68015161833,556
14200788444,1114
34253469111,1168
66690407766,1168
67187174799,1619
33419348711,1619
59409192866,367
41783670566,1288
61625025111,1288
82231154411,1288
44231843544,972
63021530777,413
37240975811,869
74505158733,869
34375499955,2201
57551502066,2201
23783864433,2201
96161964055,519
68808867366,519
14269806200,519
52917576711,1579
90056896500,1579
86974153655,1304
59441110200,1128
95137772788,679
56428646888,679
81942426222,2160
11055123633,2160
18894126600,1999
99786404288,1999
50950832211,1962
25155526099,2056
22719463955,2056
85712749755,1945
28342656588,1945
66353457955,1292
37396781866,349
94297685222,349
52695870766,1797
29407387266,1797
86914272211,862
19025959399,862
60267140222,862
51249974277,296
72434516911,296
98142988677,296
12340680444,2149
14510513011,2149
44292028000,2149
17373245399,1237
53153969677,1237
72478462833,635
83798561800,635
96853859477,635
63058485566,1655
12340680444,1655
95432871399,820
25235857588,988
22411765911,974
57720060888,1423
60166847322,180
46561077433,180
72496819744,180
31619475766,2120
92247223188,2120
47274108500,1004
44546580644,1004
34744548388,1017
37665167877,1017
13154036255,2030
46678910922,2030
38359214288,2117
39179379800,1030
71706746377,740
64247812699,969
62774127600,181
74274788944,181
42322907611,985
10713187055,985
50334844355,985
68355054199,93
70071747522,93
45278707000,93
37240975811,1132
19422839466,1647
15290869066,1647
37527846366,2174
45322658433,2174
14343964522,47
53808030400,47
87673350044,662
76394852400,662
74039922888,662
89371512788,235
71795990422,235
86297939100,2239
58254526211,1815
33075061888,499
25899530388,499
64784885944,499
44276322700,1546
26940476100,1583
12232196311,1583
13338513322,1583
59737816400,2224
41783670566,2224
71488605200,2224
16713538466,1954
88449928333,1812
35314670344,1078
10150431355,835
15079329011,835
16624050300,260
86214221822,260
57492556622,260
23198955400,1863
52420099855,1863
50523094066,1863
64784885944,1529
74010200922,1529
28614241688,1193
71591978366,1193
96112824511,353
19539715711,353
68475166077,353
22742114344,1350
33536752300,763
14255061355,763
56867738077,384
31732102988,384
47845571133,1930
41836182311,152
50730412322,152
54486724000,152
57227042966,340
49475982555,340
56745941122,340
61491894300,429
96851735911,764
14343964522,1802
49584346744,589
88533380244,1502
85723777199,122
98816176344,1366
91511164211,1366
77744669322,1366
36985440911,1924
50722445711,1924
54094830222,1924
31931867322,1913
71681707833,1913
37665167877,1913
84263807277,1157
28530021955,1157
13861606877,1157
48284152200,1693
90007306788,562
27763808011,562
17698375400,562
88461098055,483
29592437577,483
48291295655,435
14004617744,1361
93329619211,2102
58941948577,2102
76252665088,1551
11445836088,1080
93682084255,1080
79135723022,908
74274788944,1363
50722445711,1363
81510445199,1363
17152444000,501
59593857322,501
44476372000,501
25780748100,44
40081877311,44
10822678644,44
50842032988,342
30433259822,362
60151214322,362
73775752988,362
34009026911,1953
50006248155,811
64857054900,811
95160223833,1407
97390860800,1460
75935790266,1460
28257258466,2168
38904762799,2168
74355908277,684
41707695033,684
59593857322,2151
87770917366,973
81259969233,1777
76243569966,1777
53030346822,239
76718826077,239
33313173733,239
33078691833,111
12507606077,111
22745391700,1358
41029289522,1358
84138324544,1353
60166847322,1170
28439792777,1170
74574066977,2073
92532663255,2073
86214221822,2073
13548158822,563
71648084499,1878
38981318666,1878
90056896500,1508
12661022644,1508
88150777588,1508
73402515022,66
70645499566,1138
51112424900,1138
96578878288,583
31058466899,1023
47840896833,1023
87982686199,1023
96332299600,2214
24666865388,2214
18211442288,2214
42848097688,1083
23167820866,1083
36985440911,850
43085645066,1986
69098442977,1986
71042916522,255
38367049866,255
50856763355,255
21401665822,2093
16117550777,2093
88533380244,2093
78854618311,1496
85447511722,705
18950908222,705
40253071544,359
53852943733,53
12575287933,53
44476372000,158
86816090177,1916
68025300666,1916
44978087000,2033
48161784655,2033
81259969233,2033
64912536511,1577
10234156155,1577
30173475599,1577
41707695033,1001
32892941966,1001
92424168199,1001
11445836088,188
68690530900,188
44476372000,188
64655624644,51
87982686199,51
71450185944,51
42527461088,1200
13496752611,1768
47243279799,1768
18794569233,1768
21164967488,840
25992719400,1202
64655624644,1247
61449208033,1590
83295517766,1590
89618863800,1590
44394032711,1726
37396781866,1726
59304370844,1726
69788210555,423
77668910266,423
69883591500,423
91092666822,2092
46547996722,1752
51701008333,1752
74340625922,1752
95789072499,351
59895469044,392
83114554066,392
33078691833,392
32978954388,1271
69636133544,1271
73390390666,1324
46911396300,1151
82370948244,1151
41836858422,2222
25619144299,2222
44476372000,2222
80663034244,1980
99759734000,1980
71127537755,1980
59355570100,901
86214221822,745
65744420288,745
63021530777,1471
23501041255,474
71514085288,474
27790105333,443
86816090177,443
83885813255,443
22989616899,1276
18693652400,1276
76279321222,2161
19539715711,2161
56263214388,1469
72590473566,1185
99546246433,1185
44645722199,1185
90007306788,1175
85195237811,1175
54486724000,1507
90372920200,1507
79541261700,1507
39029136300,1488
70071747522,1488
88011445200,1488
94290285533,1446
91092666822,1446
60123926211,1330
64475439500,1330
71594534333,689
46138851755,689
25619144299,689
30018242477,1293
68256546166,1293
44238434633,1293
67187174799,1586
49525360922,1586
97408249433,1456
54094830222,551
72400071899,551
61046004766,551
60495479200,1535
66325348999,1695
48710274655,1592
47845571133,1592
31365650966,1592
66734398155,536
55124526222,536
18780783300,318
40752255855,1765
44345560888,1765
55048294966,1765
91092666822,446
60279381966,446
26940476100,1769
91092666822,1769
30465047722,1261
91511164211,2155
40263166100,1480
19472837900,1480
74355908277,1931
63133067599,485
25197129022,485
76252665088,161
60261529388,1645
35113347722,1645
54308945322,137
41029289522,1150
47863879911,1150
69872129100,1150
44394032711,371
55317228855,371
25619144299,371
28042530155,1991
27436823299,1991
42322907611,1991
62659669799,2176
87982686199,2176
24903108600,2176
34253469111,560
50929683700,24
79689462555,24
12216879644,734
41677641055,734
84669378111,734
23127526033,163
81178396600,163
90206763933,163
13534836300,576
56009528133,576
90379627699,576
13638913755,164
92708630344,164
99084605011,164
69636133544,2190
45345351711,479
15239976300,1266
48222521677,1266
83647889222,2015
16511814200,2015
86543987522,1322
12232196311,1322
74955048466,1007
63374991822,1007
90128705266,1046
24886729633,1046
46680633477,1046
97074739599,1192
78702904833,2159
78510520844,2105
30153470044,2105
66072108300,1613
62774127600,1613
40269420666,1219
91931371099,470
30630841744,431
87168992455,712
22444749411,1842
93498008100,1842
86266854599,1842
45508358500,738
73359897011,738
84694970222,1627
56916709133,1627
71594534333,916
45307308400,916
39194598222,1265
60267140222,1526
56263214388,1526
29067930511,1526
65274604900,32
86914272211,1389
25633428800,1389
59406611811,448
61978922788,448
76753650033,448
70675118288,1120
40263166100,481
71960291000,481
86297939100,1239
87766638333,284
11676601377,1056
24559931833,1920
18814542155,2133
55215948411,1373
37976321500,1373
29407387266,1373
13388449111,1205
64190704655,1205
27792859666,1204
73464630055,1204
12575287933,1204
87841141500,1814
37364923599,1814
31783871966,101
10449676500,101
70123774455,1383
59895469044,1591
42398310400,1591
34359806055,1118
50523094066,1118
64770997800,1208
96957974588,1208
35382997066,1208
51015914088,1506
76394852400,1506
77386378977,1506
61046004766,616
24303545355,277
56409652900,1147
81690422088,1147
21602128811,1147
28257258466,1938
91511164211,633
56428646888,633
73739170622,633
46681107288,531
88461098055,2230
53676223644,1531
69872129100,240
19366559933,240
19471741344,132
44444151855,1435
93682084255,1435
34009026911,1435
87982686199,319
42672174088,274
97419276144,1486
79541261700,1486
14368577599,1486
39781895933,578
22147815955,578
62192822211,578
43085645066,234
29223677977,234
91256331477,1033
36673065122,1339
24888060055,78
16433763499,78
30630841744,497
75511218388,497
62258759644,497
74274788944,348
60261529388,256
45655007799,1739
21784611155,1739
47840896833,672
42789634599,672
31931867322,894
74505158733,894
90871416888,1196
53030346822,1111
95535353488,1111
44412403333,1111
49000284799,58
35767000999,58
81742254555,2173
44231843544,1287
36811674944,1287
76252665088,538
19217680700,538
87766638333,538
67216911833,800
58029644055,800
60934661244,2206
42050097633,2206
79220622222,799
92305610700,1794
22920877077,1749
44231843544,1749
80804943399,1740
75993567033,1740
91032036466,566
42050097633,1687
14340611833,1687
78602763644,928
26925191677,928
51434772711,928
53694096844,1455
75133211911,1455
98703721399,761
41029289522,2188
96046264699,2188
41277067833,2188
43525583622,1283
10234156155,3
94182419600,3
60839526033,663
63278038144,663
37853330488,1325
71042916522,1325
79281204888,915
15239976300,964
93494252200,964
66496221099,964
59304370844,19
44963477411,445
87707692577,170
51987409855,1406
74355908277,1406
60601131411,1406
75112008500,883
15115515699,883
70529113700,883
82057096533,1012
97425199600,1012
14004617744,865
81942426222,865
43525583622,677
35767000999,600
85195237811,600
85143229077,600
41084684655,1609
94957192911,1178
32892941966,1178
47719882855,487
48378942166,487
79425895955,487
25633428800,1443
21401665822,953
61681574255,953
38301513900,768
79236895044,153
92424168199,153
77814118200,153
65619380388,1682
51931705100,1682
76687745488,1682
65015589133,511
21401665822,511
96907742477,511
99786404288,460
78900704388,460
98942886855,1136
78900704388,933
57871522044,933
87770917366,933
68939360366,1139
23763554866,1139
68577268411,1039
85712749755,1039
40737880433,2162
71453297433,1341
24461012677,1545
17174218733,959
24303545355,959
71127537755,959
74773897044,33
97632358200,33
57335961711,33
24461012677,1821
90056896500,1821
12514839255,1091
86654360300,1091
77814118200,1091
65274604900,1
99084605011,1376
75004391644,1376
23127526033,2023
74044863199,2023
68256546166,647
24284825300,647
96820100633,647
77307338388,482
52219393399,482
32142278155,1352
63322396622,1352
46681107288,1352
37853330488,407
63606221066,407
60762604599,407
71090384400,140
17295099166,140
97936799566,2180
84211611300,2180
71591978366,1683
98352675700,918
26527675777,918
61519253000,157
27792859666,157
21602128811,1927
82485969666,2084
46294769111,2084
23831351600,2202
36979171888,2202
91832774555,2202
46920555533,1240
66734398155,1240
38296176311,248
48378942166,1236
42812414188,1236
85089404599,991
11270065255,991
89080634122,991
59669067777,212
69361968022,212
25008049766,212
35467496344,295
40591744322,295
77434020966,2067
70382389222,2067
71042916522,1430
12451434500,369
49010850933,1348
57720060888,1348
76323570766,2243
10229603933,290
54701195999,290
24888060055,1215
46561077433,1215
34113082733,1215
11583585988,954
22920877077,175
37371928988,175
46222205711,1340
16433763499,1340
54094830222,1340
37594889511,2086
86611288544,1422
93194215799,1422
99311480122,1422
96332299600,685
57928997388,410
81159062633,410
31342423622,461
90405261500,1098
44626852299,409
32081674233,409
18894126600,409
95882510955,55
34253469111,471
24748609166,471
99945435399,247
47110185300,247
88024237255,1498
28397549755,1498
46681107288,1498
37047704188,1364
64858204500,1364
28045509822,727
93730261600,727
27333282477,727
45684689222,603
12936217222,868
56916709133,868
40692093877,1258
89542582122,1258
79135723022,1453
39033917866,1453
48710274655,1453
26681883188,360
84004475300,360
32644575477,6
99759734000,6
32550705977,1607
14937285633,1607
55678006900,1419
62665036622,1419
95160223833,1419
96516875766,1052
89923435822,1412
43752879188,1412
45278707000,199
79689462555,199
86974153655,1909
72404817511,1909
15985195811,1909
39668678500,1969
70137699400,1969
37109163999,1969
81084709199,951
78631246111,951
43491582866,380
34130034700,380
47863879911,168
95535353488,168
43547982477,1789
10418357011,1789
38981318666,1789
96572514866,1362
25155526099,1362
34905446766,680
31157272755,1929
11473614799,1929
42038644611,777
13534836300,777
71514085288,1964
74340625922,1964
64005676233,1964
46678910922,1410
42679279877,1410
38837982233,1922
89912752811,244
93057830666,1345
74505158733,1584
21613023966,1584
84761502888,1706
40263166100,1706
78510520844,1706
45655007799,14
76619798966,14
10150431355,14
13914924988,1002
56666469155,1002
31393203022,1002
30963279399,462
35648919511,462
16713538466,919
34130034700,919
83213790522,38
71594534333,38
18677213411,38
30805248700,579
38837982233,2097
24716330800,2097
71520516588,2097
80561332088,1692
14343964522,327
67285992233,327
50361198199,56
61625025111,742
50085848122,742
41278405877,453
52233539355,453
48161784655,732
31409851855,1191
61415449755,1191
74461825200,649
93494252200,649
51015914088,1382
69807175966,478
32515865211,478
54848845511,478
27313294088,755
85447511722,755
32010737255,755
46982729477,1206
14343964522,1206
61096320822,867
57767870255,867
68435340233,2088
42795272022,508
33129221944,508
37956200233,508
47845571133,942
42315718055,1054
63056283000,331
48247849999,331
41783670566,331
37527846366,18
66441115488,18
91032036466,18
97467450855,532
26592759988,2170
10471539399,2170
82052155533,102
42527587000,102
12622291388,102
12661022644,731
69130478199,1780
55279472666,1780
86974153655,1879
35634150133,1020
35083372788,1020
43737694000,1160
92635131711,1160
11676601377,1160
85421738055,776
87707692577,776
48237291888,1308
35467496344,634
72035803266,634
60839526033,634
54273699700,547
36291937577,464
24840302666,464
76753650033,464
96890659200,1387
29834332777,1387
33313173733,1387
44030865433,1087
14985397855,645
27183392411,2203
75511218388,605
37396781866,1521
48487549922,1521
75556912300,1521
18529209633,2200
41967039766,937
12424684800,937
71123647877,694
99184158511,694
92708630344,1402
23356328766,2094
46547996722,2094
58029644055,270
98816176344,270
55124526222,270
47385588111,1702
12575287933,1702
89923435822,105
42315718055,105
83885813255,105
52145765522,1110
41082148200,1110
92362726577,1110
92960237188,1589
23468888500,1589
93494252200,1589
96171524100,1528
56409652900,2089
99184158511,2089
86654360300,1819
22324870166,614
44238434633,2242
45322658433,2242
44645722199,436
76305527422,436
19093312522,436
98627523433,1653
79149960922,1653
29035138488,1871
65681087900,1948
34578709933,849
32425591422,422
60094311077,422
52145765522,422
73176367544,1155
72904293544,1155
76302623100,1155
37047704188,1306
25633428800,179
46680633477,179
18894126600,179
37956200233,2231
67297483200,1320
60934661244,1320
19875891811,2111
12262637988,2111
62718736188,2111
85882981711,1910
86214221822,1921
48702532166,1123
82370948244,1123
19446393900,1123
14962541555,958
38695956633,958
32515865211,958
44978087000,1374
66905257599,1374
26317402899,1061
90206763933,1061
26996399077,1061
52860579699,427
90176454900,1337
24315996711,1337
11055123633,1291
60648091755,1291
46138851755,872
81614216766,568
22070222855,1182
10868516766,1182
15170059577,1182
44963477411,1272
62488501944,730
67187174799,1021
43752879188,2163
55302764666,2124
58348813000,2124
90405261500,515
19471741344,515
42672174088,1223
54308945322,272
71960291000,272
74018026199,2001
24297147877,537
36829278400,70
66624091111,70
38367049866,70
44823025388,382
96332299600,382
37316453000,382
55791227133,345
97419276144,345
16117550777,512
42823803066,512
75589105877,512
45655007799,1673
43993022833,312
48126320300,312
42812414188,312
93831814355,276
58941948577,276
33078691833,276
75115819600,381
30260083899,381
63585443577,1581
25517996355,1581
44963477411,623
44476372000,623
15676463799,1246
40026283700,1246
86404463000,1246
20763955988,1425
59405851088,1425
89912752811,46
60601131411,2059
89542582122,261
24382851099,261
63058485566,261
50028469633,1290
35467496344,1543
61681574255,1294
32010737255,1294
89025917866,1294
24192806444,1097
51263045933,546
21880614200,546
60473270799,1058
17481143444,326
90730842299,326
46561077433,1984
80298648766,1135
41836858422,1135
42812414188,1606
14937285633,886
69636133544,886
61127982633,373
47719882855,373
53270922755,373
85202273688,465
22001180744,1694
96149023700,2005
71453297433,804
90195837355,825
29699403700,1016
31365650966,1016
23356328766,1016
31054572755,2076
42406743011,2076
96837531322,2076
29567983322,1386
19359640466,9
56442658388,9
18084750899,9
16608522188,29
24636096133,155
99488441144,155
83479691755,155
46701280000,678
77541001344,678
46294769111,1933
67781408600,1933
50929683700,1937
79689462555,1937
40737880433,1937
59685293188,7
75112008500,877
31457919822,877
90405261500,877
11259884444,1676
19038254155,1297
35278504499,746
99759734000,746
33508296199,1060
16117550777,2010
90056896500,1612
40797129366,1612
24382851099,228
12451434500,228
19704065422,330
89025917866,330
74115757399,330
17174218733,834
72035803266,336
90324194477,1940
91256331477,1940
87912585455,1940
27065601777,1701
90653374233,1701
46982729477,1701
38452951399,1884
87204344211,1884
34375499955,1884
16182607233,2038
33699405233,2038
38372734233,2038
19472837900,237
16713538466,237
49685879022,237
40269420666,874
62575606244,874
22033863200,874
59355570100,491
13823982988,814
82113129999,1359
70512176400,1359
75411770599,1359
10150431355,863
60418756355,813
60166847322,813
69872129100,813
65230418166,281
33260350122,281
47121751766,281
41707695033,169
14851071800,169
27893901422,1721
14330977611,1119
96362505966,1478
46958570222,1478
56735083288,112
67157782722,112
45609867700,1187
79698169244,1187
72570637888,433
87910116477,433
23949185866,433
99837910211,980
48046103088,980
50726295033,1530
58348813000,1184
20763955988,493
73739170622,493
27631497077,1942
22324870166,1942
59295165966,20
43636403677,20
21183876799,1961
28045509822,1233
90007306788,1233
76279321222,178
14269806200,866
28763877944,887
37853330488,309
42823803066,1445
56695389866,2083
41836182311,1181
40787117588,1254
65230418166,1254
32644575477,1254
26527675777,43
25992719400,2103
11343035800,2103
15968825066,405
67292113188,405
31830506766,127
22478414577,127
48008963200,1043
28800328577,1043
71681707833,264
54308945322,264
98451321111,264
39603912422,1391
22529683700,1368
75856500788,1936
77434020966,136
46590686500,136
38904762799,266
18811290399,266
75004391644,266
51289771455,1511
34053952088,1511
77541001344,1511
60878721911,1572
45684689222,1572
48000374255,1572
84249855599,1198
34908652355,1198
51112424900,1198
22719463955,1409
26317402899,447
23645995477,447
77386378977,447
85133549377,313
63606221066,313
87163230688,313
24903108600,1314
70786402688,1314
96837531322,1830
11365121522,1830
86963813866,1830
43993022833,809
71514085288,809
79541261700,809
22989616899,572
76718826077,572
11445836088,572
44394032711,1015
68149816455,1869
80298648766,1869
62575606244,1534
63278038144,1534
55448073299,1231
68325211544,1231
51434772711,1231
61500290855,585
47243279799,585
64655624644,90
18677213411,1369
94483609088,1369
99837910211,757
57172127044,757
22147815955,2135
95286809688,2135
96837531322,2135
94483609088,1104
45714423199,1207
99546246433,1554
17477598211,1554
54848845511,1554
60373401700,794
54879588400,794
62200293211,1634
82057096533,1634
25957683799,2021
79149960922,1122
57551502066,1122
74018026199,1122
87116714755,597
42796192633,597
26681883188,570
72570637888,570
97074739599,1614
62258759644,1614
63133067599,591
43752879188,1499
67023158488,368
80335548944,368
62665036622,368
17560585122,743
73402515022,743
36543868655,411
73496985000,411
68241142511,1384
27720013000,1384
55782989155,1674
32114965566,1674
39966102622,1975
77011093900,1975
62737281866,1975
62142601733,1176
52016392322,80
85435013188,80
53852943733,758
88203331800,35
36674218422,1335
94957192911,1335
74149109388,221
45325596422,221
59017379033,221
59409192866,84
33509276966,84
15290869066,84
73496985000,183
16454850644,322
92424168199,1670
91314528766,1670
62658715366,1670
62488501944,528
46437791600,528
90454463833,1514
55302764666,1514
57410427400,1514
17560585122,1838
50722445711,1838
75115819600,1838
32956193522,564
25957683799,564
78723955255,2027
50107141322,2027
50560895911,2027
94752229011,1840
57492556622,1840
20393388022,2241
74491312933,403
36417370522,403
89923435822,773
89025917866,1296
13424564088,1296
67824401133,787
39973511800,787
73006295477,944
56365492533,944
48126320300,2178
81159062633,1300
54848845511,1300
51434772711,62
25721825644,62
89551730400,62
69911501855,1640
31342423622,1640
76133356155,1640
63162073011,1518
57871522044,1484
71594534333,817
43491582866,817
91202584100,1234
43281671111,1234
55791227133,57
45299156033,1377
44963477411,1377
41029289522,1377
21324460911,2147
26996234400,2147
79034076277,1221
97467450855,1221
13638913755,1221
47840896833,231
82912423644,231
90591483555,231
28397549755,676
72856984900,676
14980743166,1259
65681087900,1259
88506788600,1259
20784998111,2225
60244915900,853
98377864422,853
93329619211,1847
69698241366,1847
36364948722,802
64949926844,802
22444749411,802
85089404599,575
52233539355,575
77602478500,575
19217680700,1795
73739170622,1795
84455624799,1795
27333282477,1401
69311084688,1401
57992960444,1401
85435013188,989
93682839744,989
73176367544,1095
61046004766,280
56984436022,1106
81159062633,1106
82370948244,1849
24636096133,393
13550335866,393
82231154411,217
28760619455,217
18677213411,217
55808805611,1758
31990290433,1758
26153139244,1758
83885813255,513
54848845511,513
81695565544,1833
13338513322,1833
42050097633,1833
49783123533,522
68580048311,522
99501180266,1806
60012587677,1806
59726558533,1113
94290285533,1113
69098442977,402
90056896500,97
44626852299,2187
59172057955,2187
96820100633,2187
41677641055,364
17477598211,364
69698241366,364
15883145700,60
91256331477,60
49986192177,60
90128705266,2235
55317228855,1672
14208120766,218
94290285533,218
57029129933,218
90807065822,2134
87168992455,2134
95535353488,2139
79220622222,2139
62575606244,2139
27227809177,1659
25957683799,1651
24716330800,1651
63278038144,1870
96149023700,1870
40325191700,1870
79675627988,1836
29567983322,1836
15389392155,128
63322396622,128
62488501944,557
11411321844,1716
12139971788,1716
38705953888,1716
59895469044,439
92532663255,439
25008049766,1466
61491894300,1688
35044764788,219
97390860800,219
76325035799,219
92247223188,651
27631497077,651
10822678644,2114
50929683700,998
45646819822,467
13550335866,467
56263214388,467
60681001033,310
42739363566,310
35647787800,310
91806816544,144
60349936877,2140
54745069966,2140
22522183477,2140
74878651000,2169
24636096133,829
70786402688,2221
69098442977,2221
96171524100,2221
67264384944,726
73006295477,1709
15170059577,1709
38970056622,1709
56916709133,279
29067930511,279
68015161833,279
84263807277,1490
82057096533,1490
18084750899,1490
86266854599,124
48724324522,406
23306010344,406
54787013511,323
43525583622,323
15446762044,323
25637766355,1601
48046103088,1601
66576232322,1601
47908826911,540
49475982555,540
91314528766,540
15079329011,884
60373401700,884
72904293544,884
77728881711,898
55508186122,898
41153142499,898
31058466899,2123
45322658433,2123
96884224444,2123
89999777222,1501
62348173600,1501
74773897044,1866
88506788600,1270
83463585399,1944
97467450855,1944
15290257966,1944
10471539399,744
74044863199,744
99945435399,744
59936643555,1472
88372426977,1472
17368470822,1472
23949185866,2029
10533394700,2029
65347663022,798
39668678500,798
34518300511,2011
21571455755,1444
71536406577,1444
69807175966,1444
57361057800,701
89999777222,701
46680633477,986
40325191700,986
77814118200,611
98703721399,611
59441110200,611
32978954388,1008
87841141500,1008
99527172377,1008
43421287999,1667
40081877311,1248
47494806811,1248
63464042299,1248
49783123533,171
56674524055,89
80860568300,89
90588279177,89
83715594100,1494
51900442111,1494
29067930511,816
84373490444,1447
38850312999,1447
54308945322,225
63021530777,225
36287205677,225
90372920200,1109
70675118288,1109
83049119577,1712
15079329011,1712
14937285633,1799
80804943399,1799
23763554866,2035
70680855633,839
46476126944,839
93962263511,936
47845571133,1782
19359640466,1782
45222223277,1782
59295165966,177
63322396622,177
71852005988,615
58191008833,1837
58921154888,509
83647889222,2054
84761502888,2017
17560585122,2017
68939360366,2017
70529113700,1835
29540362811,1835
43449439888,1835
78425977233,1807
59017379033,1807
83213790522,1807
24366639800,1143
26527675777,618
96516875766,618
76279321222,808
82090364911,808
73305976000,1857
34339278555,1857
71219302000,831
76571013777,831
62665036622,831
37853330488,2148
20083392899,2148
50903278588,1632
65944328188,1632
72670168200,1632
38970056622,671
76202552066,671
44238434633,671
69098442977,889
27436823299,889
10229603933,889
39603912422,1096
14208120766,254
37527846366,254
74574066977,254
73492749800,149
32919368844,149
53153969677,149
49783763600,2098
48724324522,2098
26925191677,529
